Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	112	13.40565	13.218	1211.334142	1196.73	L-pyroglutamic acid
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	126	13.8748	13.825	1251.765618	1252.9	[588] Creatinine [13.825]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	135	14.2939	14.237	1287.883772	1289.3	L-glutamine [minor 2]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	145	14.6567	14.585	1319.149975	1317.5	L-phenylalanine [major]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	147	14.72551667	14.742	1325.080614	1329.2	4-hydroxyphenylacetic acid
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	158	15.11335	15.125	1358.504198	1359.8	[PNNLMET0076] D-xylose 2[M] [15.125]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	160	15.18215	15.198	1364.433401	1366.2	[PNNLMET0077] D-arabinose [15.198]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	165	15.35105	15.36	1378.989249	1380.2	[PNNLMET0075] D-ribose [15.360]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	173	15.70135	15.701	1410.104205	1413.3	[6912] xylitol [15.701]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	176	15.8327	15.92	1422.566057	1433.3	[PNNLMET0104] ribitol [15.920]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	179	15.97031667	15.97	1435.62246	1438.1	[444212] trans-aconitic acid [15.970]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	208	16.8961	16.837	1523.456302	1520	citric acid
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	214	16.97743333	16.87	1531.172815	1523.15	[464] hippuric acid 2 [16.87]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	233	17.49661667	17.471	1580.430417	1578.7	[PNNLMET0039] IS D-fructose 13C6 1(M) [17.471]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	247	18.00955	17.856	1632.042631	1612.33	L-tyrosine [major]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	249	18.09713333	18.13	1641.193936	1643.2	[6251] D-mannitol [18.130]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	251	18.17845	18.207	1649.690458	1652.8	[PNNLMET0029] D-galacturonic acid 1(M) [18.207]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	252	18.22223333	18.196	1654.26524	1651.6	[PNNLMET0022] galactitol [18.196]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	266	18.7727	18.773	1711.781762	1709.4	[128869] galactonic acid [18.773]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	273	19.03541667	19.101	1739.232196	1743.3	[892] scyllo-inositol [19.101]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	274	19.0792	19.176	1743.806978	1750.9	[68374] 7-methylxanthine [19.176]
UDN_Project02_U_U1_A_04931ea2-667a-4a33-b906-e044bef22248_M_030	312	20.64303333	20.625	1917.161644	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	11	7.663233333	7.536	764.5035982	772.5	L-alanine [major]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	13	8.076083333	7.971	826.185911	803.6	oxalic acid
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	20	8.858	9.599	913.4954369	923.79	[1176] urea [9.599]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	25	9.308383333	9.468	934.609795	915.87	[65098] norvaline 2 [9.468]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	30	9.677433333	9.687	951.9111764	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	32	9.74625	9.751	955.1373609	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	62	10.622	10.456	996.1932742	992.5	glycine
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	65	10.75961667	10.524	1004.388808	992.28	[289] catechol [10.524]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	68	10.93475	10.735	1018.012914	1008.41	[439194] glyceric acid [10.735]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	69	11.02233333	10.777	1024.826263	1012.87	[1174] uracil [10.777]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	75	11.32883333	11.225	1048.669744	1040.3	L-serine [major]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	79	11.6979	11.596	1077.380458	1078.6	L-threonine [major]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	92	12.60491667	12.567	1147.939788	1151.5	[64956] DL-3-aminoisobutyric acid 2 [12.567]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	95	12.8051	12.753	1163.512602	1165.9	[439766] citramalic acid [12.753]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	101	13.18666667	13.128	1193.195727	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	104	13.293	13.176	1201.625935	1199.8	[PNNLMET0026] erythritol [13.176]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	107	13.4056	13.218	1211.329833	1196.73	L-pyroglutamic acid
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	119	13.89351667	13.825	1253.378626	1252.9	[588] Creatinine [13.825]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	129	14.27508333	14.237	1286.262146	1289.3	L-glutamine [minor 2]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	137	14.6504	14.585	1318.607039	1317.5	L-phenylalanine [major]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	138	14.72546667	14.742	1325.076305	1329.2	4-hydroxyphenylacetic acid
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	144	15.10705	15.125	1357.961262	1359.8	[PNNLMET0076] D-xylose 2[M] [15.125]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	147	15.17585	15.198	1363.890465	1366.2	[PNNLMET0077] D-arabinose [15.198]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	158	15.69505	15.701	1409.506491	1413.3	[6912] xylitol [15.701]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	163	15.83266667	15.92	1422.562894	1433.3	[PNNLMET0104] ribitol [15.920]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	166	15.95776667	15.97	1434.431777	1438.1	[444212] trans-aconitic acid [15.970]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	175	16.27053333	16.252	1464.105564	1465.5	L-glutamine [major]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	188	16.88355	16.837	1522.265619	1520	citric acid
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	192	16.95861667	16.87	1529.387581	1523.15	[464] hippuric acid 2 [16.87]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	206	17.49031667	17.471	1579.832703	1578.7	[PNNLMET0039] IS D-fructose 13C6 1(M) [17.471]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	221	18.0095	17.856	1632.037406	1612.33	L-tyrosine [major]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	223	18.09083333	18.13	1640.535669	1643.2	[6251] D-mannitol [18.130]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	226	18.17215	18.207	1649.032191	1652.8	[PNNLMET0029] D-galacturonic acid 1(M) [18.207]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	227	18.21593333	18.196	1653.606973	1651.6	[PNNLMET0022] galactitol [18.196]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	241	18.76015	18.773	1710.470452	1709.4	[128869] galactonic acid [18.773]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	247	19.02911667	19.101	1738.573929	1743.3	[892] scyllo-inositol [19.101]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	248	19.0729	19.176	1743.148711	1750.9	[68374] 7-methylxanthine [19.176]
UDN_Project02_U_U1_A_1ff2d186-7ef2-42ed-9910-e1973c61dfeb_M_027	278	20.64925	20.625	1917.871518	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	12	7.675683333	7.536	766.3637043	772.5	L-alanine [major]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	17	8.069766667	7.971	825.2421624	803.6	oxalic acid
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	25	8.8642	9.599	913.7860983	923.79	[1176] urea [9.599]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	31	9.308316667	9.468	934.6066696	915.87	[65098] norvaline 2 [9.468]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	34	9.677383333	9.687	951.9088324	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	35	9.7462	9.751	955.1350169	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	48	10.60943333	10.456	995.604138	992.5	glycine
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	51	10.74705	10.524	1003.411213	992.28	[289] catechol [10.524]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	53	10.92845	10.735	1017.522819	1008.41	[439194] glyceric acid [10.735]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	55	11.00976667	10.777	1023.848667	1012.87	[1174] uracil [10.777]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	56	11.03478333	10.94	1025.794783	1025.3	[444972] fumaric acid [10.94]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	60	11.32878333	11.225	1048.665854	1040.3	L-serine [major]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	65	11.6916	11.596	1076.890364	1078.6	L-threonine [major]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	80	12.61111667	12.567	1148.422104	1151.5	[64956] DL-3-aminoisobutyric acid 2 [12.567]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	85	12.8113	12.753	1163.994918	1165.9	[439766] citramalic acid [12.753]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	91	13.19286667	13.128	1193.678042	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	93	13.3993	13.218	1210.786898	1196.73	L-pyroglutamic acid
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	110	13.8747	13.825	1251.757	1252.9	[588] Creatinine [13.825]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	122	14.30005	14.237	1288.41378	1289.3	L-glutamine [minor 2]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	131	14.73793333	14.742	1326.150686	1329.2	4-hydroxyphenylacetic acid
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	142	15.11325	15.125	1358.49558	1359.8	[PNNLMET0076] D-xylose 2[M] [15.125]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	145	15.18205	15.198	1364.424783	1366.2	[PNNLMET0077] D-arabinose [15.198]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	149	15.35095	15.36	1378.980631	1380.2	[PNNLMET0075] D-ribose [15.360]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	156	15.70125	15.701	1410.094717	1413.3	[6912] xylitol [15.701]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	160	15.83886667	15.92	1423.15112	1433.3	[PNNLMET0104] ribitol [15.920]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	163	15.97021667	15.97	1435.612973	1438.1	[444212] trans-aconitic acid [15.970]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	187	16.86473333	16.837	1520.480385	1520	citric acid
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	192	16.96481667	16.87	1529.975807	1523.15	[464] hippuric acid 2 [16.87]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	208	17.49651667	17.471	1580.420929	1578.7	[PNNLMET0039] IS D-fructose 13C6 1(M) [17.471]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	223	18.00945	17.856	1632.032182	1612.33	L-tyrosine [major]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	226	18.09703333	18.13	1641.183488	1643.2	[6251] D-mannitol [18.130]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	228	18.17835	18.207	1649.680009	1652.8	[PNNLMET0029] D-galacturonic acid 1(M) [18.207]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	229	18.21588333	18.196	1653.601748	1651.6	[PNNLMET0022] galactitol [18.196]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	239	18.76008333	18.773	1710.463486	1709.4	[128869] galactonic acid [18.773]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	246	19.03531667	19.101	1739.221747	1743.3	[892] scyllo-inositol [19.101]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	247	19.08536667	19.176	1744.451313	1750.9	[68374] 7-methylxanthine [19.176]
UDN_Project02_U_U1_A_2950a9b9-04c0-475f-9843-eac6a7f21c65_M_010	286	20.64918333	20.625	1917.863906	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Project02_U_U1_A_34547ed8-5c2b-4a00-b893-12919c8715da_M_007	13	7.681883333	7.536	767.2900222	772.5	L-alanine [major]
UDN_Project02_U_U1_A_34547ed8-5c2b-4a00-b893-12919c8715da_M_007	19	8.082233333	7.971	827.1047586	803.6	oxalic acid
UDN_Project02_U_U1_A_34547ed8-5c2b-4a00-b893-12919c8715da_M_007	33	9.314533333	9.468	934.8981123	915.87	[65098] norvaline 2 [9.468]
UDN_Project02_U_U1_A_34547ed8-5c2b-4a00-b893-12919c8715da_M_007	39	9.683583333	9.687	952.1994937	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Project02_U_U1_A_34547ed8-5c2b-4a00-b893-12919c8715da_M_007	40	9.7524	9.751	955.4256782	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
